hashed_email_address,campaign_06/15/2020
85049f9af2524f9895e7bfc6dc68e03a,
70cdfeffaf5b821bfe131d0785f87117,
434a92e3d0790b3a26951eaf579e1c01,
d6c64c75bd5e270ef3356562252a008e,
d5360cf081479155510c248c48bb9dda,B
3c9e4a51fa0f2fb5a15276d4eb9bbdfa,
88e9b40ee473fae8ec992f96a5c92b82,
e37c26b3dac073490c9b28626eaae2d7,A
54729f775ffb50d15c1c33691087e838,
dd65ad6ea35ddbc480f7019deeef29ab,B
266553436620afce6786fc63467e7514,
d392807df04648e143ff17394897d6b1,
37594cd9da6949c0e67a95672718b913,
31d19a6607b8480d76fd031961350e8c,
6e6a79b00e679e3d7ce0e803d3c4f961,A
c317974b940d55efefba16a5731b10d5,
9510b81b2e626a2445f65ba32d07d96a,
64303c2866b02ec932294d39c73df505,
555263971e6a0746b271467b4e4284ab,
804596ea4f70fbaff8636cb18b755579,
88b65638a43dc224e12443792f86821a,
fc15bce8bf7dc86be65afb9ac92e7c90,
6d9bd2fc7ea0ecb0bfee29aa7a34933c,
5e83508c6b3c7aacf5d2959a81a5302b,
029a83f2dd7a0d8a0ba26c103afa8b89,
062b1a6f7351c39495ba217f27cc61ea,A
e2276ecf7d99fbc33ba189688879d0d6,
f86a84ef7e7f3d87ea630ef91cdc4b8a,A
85c627d28a0e1c95b5dfb3ff256461ea,A
35c16c39895384583e85e12b803c5931,
0175f4e1bdba4174e9c5d76968628f69,
6b6ed31d7ab257a9ccb1f2cf8d2dc16a,
edd4e239c0d82d2303e472d237e73ce0,
a488d4a0d634505e4a926ddfefbdbf28,
f52a148dac7b0200bdca100e6c754155,
d02c6e09a3549df70ece10a0d8378a95,
72e23d1144d52585d4a716c9205b0126,
6ed7337a188fe638141be76c1aafef37,
555141e03d3de0d14ca17198559dd13b,
d8b8ca0df231472f2390382930aa4a6e,
d6c93373175de78054ad7bd9ba24fce2,
2d367ffc682decc194685988fd218e4a,
ba3f8332cd949cac372ec5de88ca0b77,
3e56926c14d89c52d5a9274b23f632fd,
2c750b22fffe6d9f92285b636388e6c8,
a16eee4c2d18afba460d8dccff343672,
393269461c3adb4e2215c5bf4cd477cc,
0ce2b6faa7051ba181f597dbd0ed2a7e,
10b2dbe16426f101360364fe7119cf15,
634535751608f06b9c880d268b3b7a6f,
790ce53a808265505a99f3c745c179b0,
dc326d08a9a756829fe5e6d04cb00f5f,
4a543d95ba53cba0714ad1b9689e1761,
b6eb8bd5b744d75d7c67fde2d64dd0e2,
2c2f5b4f9dd05c97af336d75996c6afe,
084011b9730e963ff9a979f479d47fcb,
5b173c07a72062010a14a4e0b6152f3e,
607553bb25e3072812c47324435b7741,
36815f7e3e6892b3f874b192ad6ef619,
3822a89e5fdb04e7cf7aac789e0ac798,
fec418742c31c6ba63fb9d4c62eeb6f0,
6c33bab31c444674587f889aab05f8be,
27e6f1d46e497fe943c474533db90525,
fc7be150d343fa11eb4e297e374a1232,
ba973f6dd3e8fc6106bcae2459129a7d,
55d061afab0824cb95f23f8bc7ddcd74,
1460efb4e33db3bae8fd60ac955199c4,
b8923886a1657ecbb4cf24a4e9cce759,B
2b4b54cdcd525eebfc8cb6c327132f72,
7266813434363a5ec2e6939acc5cd038,
6f3516efb6dd0f9fdc7e6a8402a517d6,
708dbd89d93a38896302c1ad6bbbeefd,
3628f841f9d2e06c3f34d0db3cb62ab1,
2000e559f36a9defd460fb132b4f3b54,
d2d60f9250495e7fb8a6e2c447b83777,B
c12deb2ce5a798ded5d2b8afe6204bf3,
8a6950303d30ade3e4e6a524b5aad408,
2577de3da2aaa153e643c80a4d581f7d,
17f3019076b1f0d6cc76bae37baca06b,
241e6051f8fef30e76e8f4e5487c9078,
e23b09eae7d441733c0f328c13b7c56c,
49b1dc6ec8ddd11976ee9833344d32ac,B
8523f56766baa3fb8178d58e50f7b241,
f21a04712c48bd61ece43317dc072fb0,
baeb4fc641b40d8524968337988dc147,
fad644d034e794c80394f0dbd6e884f2,
aa45049c5bc9b6cd9c2b600b2a435c50,
0acfb497a781c67a3d894f4cca8202be,
06020463ed870bd62b0df6147616eb27,
11d56cd74e04027e6feb18818c26621f,B
3cc3f31820c550b3da1bf93fe57e999d,
09d23f6db8952a4b871b6f080ef77d6c,A
0508e70ee841aaaba641a64cefd18b42,
ae4953a0ce7368b94f43f1543869f003,
2a149cfbba33e3ebd9ffa97f765a8447,B
176773216efa06c6a981b8e8ece389a2,
52ab9268fa1e81486bb4b584ad02a2b7,
c6a066d5edf42a0c135ad4808415727e,A
ec8b6be4e23af73cfc939d4686bf929c,
10887afa8159bc83248281feaef5d58a,
af5e133edf8a37a16f5ed4ed9050c1dc,
bd6e5b39351ad3b1584ac6f9aaac0bf0,A
33324068218ff124ceaf46794b35a895,
5ae5dbaeadabb42591027f647f22bd7a,
0211742707bba729b896355145aeb4e2,
7d1f0c2d9281a888242d6597639ddfe2,
e66444957edd2dd3de157fb07827eee5,
09063fb2474292aac14c5362dab63e09,
cd3688d7a5cfddf7421c6159ec3502fb,A
558fa2367e8f2c5afd3ca320dd9eadd0,
6b0eb9a3a1122ad21194eb2da38e22be,
04d76f4000506764760a3af5cbf575b9,
f2eba089d53e52b45c88dbe2969ed7ca,
5c06a5fff0c8899afa97450a54eb33f7,
8b5351b7648d85e6f77c8dcdbeb66ccd,
200502817f105f98390d3f928624a49d,
5708722599975301bee43830c8fdb4eb,
22be05b795451b86bc9c863a414ccf91,
5902bf2a7372da7cf21f2c568ae26848,B
dc19ccd41183ef8acb504bfad0b6c1a3,
0497be681516ac9ea7d8a30122b9a90a,
8121179a3bb26ed181636d1e7069f6ac,
5802435b088baa391430468ba389d4c8,
c0df645f1fdd21fe4bae1d5d08aee7ef,
804e93e5f774b85b340150a01439f4b9,
a6c89359c3e84c6ac42e5faccc2c02df,
c9a990f6655610d2278d1b5606d55691,
90131439a32e1a336e01e75b9f670dc3,
a6ac8cd175350b6127518ab490bc5823,
e4e323deb28c4180b19ed4bb7f4c7a86,
10ba9e8dd9f29444842a77c098a7e09d,C
d78ec0545f421de6a4157aa4aa541e25,
0d59d6607705f7d6f57256561d6ff848,
9b9ef47797b932ca5eaee70c99e67377,
03479ba5efa6454ad0d133be76d67257,
109fb6d0070db3bb467acad8e56d3a5f,
399947493b37d053adc2701f4bf7b75a,
45c3c99f04b11c803fe85eb2ea70160a,
e77fb57788a672df1fd5c1ebfd0fec83,
6d43de57836dc42ce27e6890c904c7f0,
5fcc29663995e2a608011c8eb5997033,
8f6f14ca17320e779ef0b9cc7d3a6db7,
67939430d5fa9aacf7aa1a4dd3d52f97,
3d96fc75e71fc48e93326161c1cdef5e,
156e0cf7238fee25019af7c6590ad843,
ab28422f8676051d7368539f361c7f34,
c8bdbf8f4b2fa73057c0de4ffad62824,
e8f4d5024cac25d536edba9a522610ef,
73f57d1370b9276cbe89e59fb7c5d5a6,
eaa1ed58f866fcea426a55171907bcb6,
c7d798ba142c575ff02d65363f39af45,
3d44e3c68963e212b177c75fdc9c7195,
38bc2942227fc70ef4616acd07caf8d9,
27d7108b00c6f4fb15bd25d82784c460,
51a7d9297a460f250399c7116fce902b,
094ea7e8b8530dff08321168f880fe5c,B
f5ba7dad395a2c559b749ae0b4417c47,
d4f35ed523cc3ff248d078539b2941e1,
c86b5e66478c02c401010777c6f557a2,A
0dd7d9adad30bf0bc224f9de0375ed5c,
7f6d15df2b3e203bd99ae55ff228a8f8,
7de748fac3d2a6fe63fb4195e1592381,
909a1d49815a754b1fc82b369b2f253e,
361483b7a99e7f52d6009f48b2715495,
51755534e00ecdab4f6d9b4cb4e2bc0e,
fb502a485d320a48cb7892e69635c0de,
cb640feb25fc7a7bea1b9c6fa7ed3613,
87a415b0a7854867e06f074cb4744213,
fbcfdf41b22ab690ad890432bbcd566e,
fac40bb3deb2303d93f5afc419820f44,
277c80d5a69db912f34c4584a8291b2d,
b2071ddedbbfd642afcb60e580341ea8,B
42df7ef654403d59cd5a837099bfcd10,C
c94f7b55e4baf72e5e9d66ef5f33ee51,C
b7f4cdd943069d28b078475d05b45602,
d4be5892324a12d4123f019d12021a58,
180d1ac7e68641b11d513f9e71602f61,
57db8498d802a57b3d31bc1152ba0b20,
9aa16eed5acc4114f3b4e9073424a7a9,
b244e6ec3bee0e94097a4d358f8e2f80,
bcd0ff496d9166eb764c829a7e3a836a,
9e5455c4158e45c1150b5bfaefcf6191,
6899fa3e65dcae710d471cdb4c54be04,
11f0f64e574f0943d239e657a77695e4,
3cb8c1f3262ecf95ed75836053fb13fa,A
bdadb78edc3b3145938b3babcf61730e,B
012812d53030b4f44e1a789d1a2fd53e,C
dc350324f73303e7f4b0074c5ed3247f,
6e17d0a03b46b93b63eb5dd58de23f3a,
fa38ab21ae158e10d88aa8b6e8eec6fb,
36bec7200a65b4e888a1106290266d8f,A
444da47ce6b84c3997088235f92b6d99,B
639077d9d3a5413cae23c390c36cd5fb,
a9e4957e04d4ba6582f03212a9f08132,
88c404e3b998f44efd5a2637b3519137,
1564d0404e5cd8fbd73470151e97608c,
479c14d828cf5cfca441c2412f2ab16c,B
9224a03b7b1647f45737ced020864ce7,B
eda750e8a4d813096b564e7d2b223902,
de689edc5a888c6b2af6288c7a7980bf,
b5d41d4878a05e3f7b1a9606b0b51def,
67b22802e8d4da381327e1a5b147abaa,
d2a497523f82d5a86ba9c325e1ec3204,
c28708021a8492abe2459b5f5972526b,
361911b46bd8b26b32c17eafc2fda082,
e2b135e6793aab87580f44995b4c4481,
b05975e9d6e39feb7fc2c4a9aaa0110d,
8853c88fdb06a8a656aabd55673d37f9,C
79d3ef7704e0b69a82334fdc60cd24b5,
41f8af7c32a3b4a8371bdba5d03efb94,
7d410c3a66951413be7843f2045c3b24,
e8804d50410c43c6914cbbfd2373f8af,
b3ce0fb88c8e4c6d58737450b065a259,
c98c2ebd6901c9d9cbf512a0769fba52,
be046f6a7ef6f164b6e8939d371e57d4,
cf3cb873122316c646faf10b8293bc53,
757f3a438b919aaf6ac221bc0647e32c,
a4082a201fc875a93c1bf0b3f67e885d,
c7972e84ada2faa43d39f585fa7a9d16,
f8ca9f2857f63ae4308ee783633d26af,
fafc2e9a5becbb448054216a2b25ef78,
03c5eaca1df4874ae24497dfc7e93a8f,
2ea1a00f6f97338bef725ace54763913,
76ad1616507e60a4c49e9b058641725e,
70e744ce72f7faa6506e02136ab89bd8,
ba377b1fb7797b65be65edabe01b57de,
7e0cde9d723c0e50d24e85e3c315d664,
64094313d05959618e5dcf58328828d9,
7257438c513b964afa87cb31798a2136,
0b2c926058088dc17367675fff78971e,
d6c1996be7edfa790280caf8bafe820a,
d2be65ad05f9c5c1c2db231fc37dd1e7,
0fac933065d086d48e7f954b3e8e9917,
1ee20616cc9225dbb275d79acb52461e,
e6562ff6bbb752d0a54e89f4acc308f9,
1c793969c6efb7c26280e742a3753497,
a4953e87caaf8f3091fa55547bf8e0a8,
8170b2431b6941cbb6066661ff3aca53,
594a93c506780146fa3e3ad3037b90a4,
319265fae8b2ae4d64710672c9670eaa,
11be9dd7b0b244123d6a2c5a2c9e6d2e,
d196bd09cc4760acd3075bffdcbd53d1,
240e41fd6e471338d7d72d5b371af771,
419f12ec761c7d4ed88495f4928dc7e1,
ea181679d4fffd93c5525a039b05d811,
1bcc6d9ab32b413a5ff53ebef88df87e,B
261aee41e11ec392ceebd1d579d90130,
abe6bc7447a0d3a342d2441433aabb85,
2d6d906dff6bedd878add63cca71b1f7,
c3f0f2b53465ed5f785534c05424dd20,
806c5f5d84e4483b177ea7112cafcd0a,
f721bc105ef81e696f32a39fa04b595a,
6a7baa9bddad139819ad8bdb376252c0,
01a591dd1147f3651a518aefbf1bf81f,
bcd2ed351990ba9031780e1aec37f9fc,
8fbe68e1365be62d78bab8ff86806329,A
f189c65e5ef37feed1fb017c177a25a4,
79aa04fce7b0bd159dc3204079c68e1d,
d99da075c568f154dc7f64cda1a13e6b,
f73e84e332b0861771182f77323f9d94,
eba23c6a26c27dd81a408802224e4038,
5d5d6ebb59dd0762d8985028ff2c54bb,
07265cd2dee27a54149d0d1e2023a332,
c6834e0080602e6bf719634a99f1a94b,
c19e9cb8e1eb102a16d7b212235b29db,
c2fdc271a4456044dcb4b5a6e26b4574,
f460bda5cbb5714ad2dabeb89e771fc5,
de348bf330c4333b5db9d5d5b6050e0a,
7550f70179cbff224b2a79c326075acb,
cea77ac7059fa8ae0ad0608a1af39b37,
2368f413529ace5b65ebc22a91c57f09,
7603c7a18e7770f8949bab493097e2ec,
f9bde8ca97b88e2cc2ecd2eac56c0f24,
754bea772395ff9e9817a0a0bae36283,
bcafbe8840af0230e5bcf12f7432fa56,
b04cb16298afbfaef6a83e0d914dc5f0,
b9c94eb52821216d7eb14f32a539b6e9,
ac7eddd6416400c0fdefe78bcde90a45,
af7b546b0e3b9ebaace8bef8f3895033,
e8936d3f03aa2638d5f1ff08d6f0f85e,
f2898ce5adacdcdb6aa6cb7c0deecc4a,
678afcb69201f6f1c4e9b5b98f4f8944,B
059e91043f7d17f8ca659599a2879ee1,A
746823dc4e55f8595fc2d069ebf9eb35,
6968c3b8c5b63381d1621582d3210b85,
144d0311ae5c3aaed833e04d2ab90c42,
a55c240da037572e1c707cf33ed46d77,C
739f5520d43a3f7860f6dcc81734b860,
aabb5d0a175edbccb9904b0633b1ba74,
269dff0bb9e0f6cb4582a19b1b081844,
e4064340f62798d19fb2f53e37a9186c,C
d330611d910429ec29ae351d3b052b3b,
858a118893f2b71bf8b401943c3c1d75,
d238774dd6dfc7923aa05f08f7f97fdc,
5e31356bb49f1e39ff3d9c7d18a768bb,
af93db3de6254eaf3580624223867eaf,
b098eff1bce50cd1ab6e7fa99a713a14,
b098eff1bce50cd1ab6e7fa99a713a14,
b098eff1bce50cd1ab6e7fa99a713a14,
b098eff1bce50cd1ab6e7fa99a713a14,
a8287215b022cdd931cdfd474ca96c1e,B
3ae6d4a080e53615e03d7b433a8fe88d,
855a13df0b74349480bbbf07d95bac27,
1c067e63729de47c901e4b550ac0e35e,
f64e33058c31d68db826d56889957fef,
96b611e6dceb912cb479d90a9e021f1f,
9211b7851380b14d8324fb6f19570e74,
1c43d77abaa371283afbd614c9f0757d,
8dc3307796901498272d340e32a281de,
8dc3307796901498272d340e32a281de,
8dc3307796901498272d340e32a281de,
8dc3307796901498272d340e32a281de,
ac2776bdea3023862be70d9601208e5d,
e7239b202eb3c2591717aef33a8d70c7,
7cd6fcd1c7554bf565125ab67b7d4570,B
72d90f547dee38c7b6b1962e82d0254b,
b012631a0b5cb765d6308d85dbeee958,
5a63417a232a3ac5e137a549d5eca18a,
2247d0bf4cd71f7030baa9d8e2cc6d29,
67c48d097b1a67f858c899519007014d,
774aa48cf98abbac6bcf9a8f4a3ebe95,B
05e4c56e026155fd0ec8b7f3fb71f01d,A
d58aa06aacee8b32012a15c3bcb55477,
e38fe327e748204afef9d868ac54f0a0,
5f1ff7f7e1d51e479af3855e7a1b6fbe,
caa6cea2fe17eb2b8fe4373610251214,
d2ec42ddf43a95315dd576ecc85dda27,
71b87a7926779f26b69f5d9685940c1c,
35346b6a3498e558400cc4ed38c07858,
5109843ba3463f9b7952ba40a018571d,
4622738ccb6e05850b30cbe9eed7a722,
34a50cdc5ce8bcce2c7c5c00503ce057,
2457b8a92d010881ee435fa9b2a41e7f,
6867913a451dbf2fbb9faa03dd667009,
06a86fa1c8633e32861d29df606d4526,
4fc8dd3f703705c7a9762a9da8a4093b,
4fadbde837e4a522c5a248b379cd8880,A
fec91a24172e4e0543595b96b835cbc5,B
f724cbe7407906cad1d0ea805502cae8,
e39ada5ac8afdf1ed283b7f6cd5a0250,
7bccfdb02d1df7d0011879d36e83d446,C
3c57431028975cf7a40b0a4fd835dd7c,
4be5a4f12581d9f03837e77dd68c91e7,
5f2615aeb9bd442fa5e94bf155f531ff,
99740997e64b0217778baba101f6fa5f,
4c35f741c251c8a8a640b1dd241b9eb6,A
1fae3d00a6da9802ba59d2c1b42ecdbd,
f710ac3f98a92c368aed9ca4fb140e33,
5c7d3f80cee259b5d8c512c5440d7d24,
2a71c6b0dce69f07276200e6fedfeb3c,A
7273afa73de861b451fdcbcfa3282df0,
dce1b51c03346e018eea62359f9ba501,
4ffe600aace7240d6e92139c12cf20af,
8182b27bf71556d9bf8eb0a30e21bd58,
a14b24e6ea05895224cc737c76def7bd,
fcb7982e79bf21a080a5b9fca0ac7fb0,
a8720169686ed18c0931a130e6812871,
a8720169686ed18c0931a130e6812871,
a8720169686ed18c0931a130e6812871,
a8720169686ed18c0931a130e6812871,
